date,nav
2021-02-05,0.7929
2021-02-07,1.5782
2021-02-08,0.6737
2021-02-09,0.7128
2021-02-10,0.7615
2021-02-17,5.3417
2021-02-18,0.7411
2021-02-19,0.8636
2021-02-21,1.4349
2021-02-22,0.6537
2021-02-23,0.6683
2021-02-24,0.704
2021-02-25,0.7117
2021-02-26,0.707
2021-02-28,1.415
2021-03-01,0.7122
2021-03-02,0.7439
2021-03-03,0.7144
2021-03-04,0.7441
2021-03-05,0.7104
2021-03-07,1.4182
2021-03-08,0.711
2021-03-09,0.7074
2021-03-10,0.675
2021-03-11,0.688
2021-03-12,0.673
2021-03-14,1.3464
2021-03-15,0.8403
2021-03-16,0.6603
2021-03-17,0.665
2021-03-18,0.6609
2021-03-19,0.6625
2021-03-21,1.3316
2021-03-22,0.7615
2021-03-23,0.6552
2021-03-24,0.6721
2021-03-25,0.6698
2021-03-26,0.6346
2021-03-28,1.2612
2021-03-29,0.8832
2021-03-30,0.6751
2021-03-31,0.7187
2021-04-01,0.6797
2021-04-02,0.68
2021-04-05,2.0411
2021-04-06,0.6416
2021-04-07,0.7148
2021-04-08,0.6687
2021-04-09,0.7424
2021-04-11,1.2614
2021-04-12,0.7667
2021-04-13,0.6325
2021-04-14,0.7626
2021-04-15,0.7319
2021-04-16,0.6712
2021-04-18,1.2618
2021-04-19,0.6681
2021-04-20,0.7054
2021-04-21,0.705
2021-04-22,0.5925
2021-04-23,0.6204
2021-04-25,1.2398
2021-04-26,0.624
2021-04-27,0.6324
2021-04-28,0.6936
2021-04-29,0.6419
2021-04-30,0.6541
2021-05-05,3.2213
2021-05-06,0.6916
2021-05-07,0.6304
2021-05-09,1.262
2021-05-10,0.6237
2021-05-11,0.6292
2021-05-12,0.6116
2021-05-13,0.6118
2021-05-14,0.6292
2021-05-16,1.2171
2021-05-17,0.6868
2021-05-18,0.6123
2021-05-19,0.6156
2021-05-20,0.6174
2021-05-21,0.6206
2021-05-23,1.2418
2021-05-24,0.682
2021-05-25,0.5898
2021-05-26,0.6521
2021-05-27,0.6098
2021-05-28,0.6189
2021-05-30,1.2373
2021-05-31,0.68
2021-06-01,0.6415
2021-06-02,0.6471
2021-06-03,0.6458
2021-06-04,0.6372
2021-06-06,1.2608
2021-06-07,0.6477
2021-06-08,0.6206
2021-06-09,0.6271
2021-06-10,0.6894
2021-06-11,0.7097
2021-06-14,1.8792
2021-06-15,0.6485
2021-06-16,0.6201
2021-06-17,0.7054
2021-06-18,0.7417
2021-06-20,1.2492
2021-06-21,0.5928
2021-06-22,0.6472
2021-06-23,0.6235
2021-06-24,0.7004
2021-06-25,0.7207
2021-06-27,1.3474
2021-06-28,0.656
2021-06-29,0.6352
2021-06-30,0.6888
2021-07-01,0.87
2021-07-02,0.7545
2021-07-04,1.4419
2021-07-05,0.8144
2021-07-06,0.6015
2021-07-07,0.5466
2021-07-08,0.5954
2021-07-09,0.5794
2021-07-11,1.1814
2021-07-12,0.8224
2021-07-13,0.5983
2021-07-14,0.6081
2021-07-15,0.6113
2021-07-16,0.6149
2021-07-18,1.2012
2021-07-19,0.838
2021-07-20,0.6095
2021-07-21,0.5737
2021-07-22,0.6045
2021-07-23,0.6357
2021-07-25,1.1945
2021-07-26,0.7697
2021-07-27,0.6087
2021-07-28,0.6425
2021-07-29,0.6471
2021-07-30,0.6481
2021-08-01,1.2969
2021-08-02,0.654
2021-08-03,0.6425
2021-08-04,0.6167
2021-08-05,0.6004
2021-08-06,0.5927
2021-08-08,1.1858
2021-08-09,0.7745
2021-08-10,0.5914
2021-08-11,0.5326
2021-08-12,0.5991
2021-08-13,0.5937
2021-08-15,1.1901
2021-08-16,0.7777
2021-08-17,0.6002
2021-08-18,0.6352
2021-08-19,0.6047
2021-08-20,0.6181
2021-08-22,1.199
2021-08-23,0.5981
2021-08-24,0.7369
2021-08-25,0.6119
2021-08-26,0.538
2021-08-27,0.6239
2021-08-29,1.2481
2021-08-30,0.6166
2021-08-31,0.7568
2021-09-01,0.6189
2021-09-02,0.6097
2021-09-03,0.6037
2021-09-05,1.209
2021-09-06,0.5999
2021-09-07,0.6856
2021-09-08,0.6094
2021-09-09,0.6987
2021-09-10,0.5929
2021-09-12,1.2062
2021-09-13,0.5675
2021-09-14,0.6854
2021-09-15,0.5994
2021-09-16,0.7388
2021-09-17,0.6178
2021-09-21,2.5243
2021-09-22,0.6343
2021-09-23,0.6397
2021-09-24,0.7615
2021-09-26,1.268
2021-09-27,0.6341
2021-09-28,0.5212
2021-09-29,0.5143
2021-09-30,0.7205
2021-10-07,5.0631
2021-10-08,0.746
2021-10-10,1.4504
2021-10-11,0.7656
2021-10-12,0.6995
2021-10-13,0.559
2021-10-14,0.4537
2021-10-15,0.4128
2021-10-17,1.1219
2021-10-18,0.8468
2021-10-19,0.8865
2021-10-20,0.5966
2021-10-21,0.6547
2021-10-22,0.6898
2021-10-24,1.2204
2021-10-25,0.632
2021-10-26,0.6045
2021-10-27,0.6517
2021-10-28,0.5261
2021-10-29,0.5439
2021-10-31,1.0892
2021-11-01,0.5407
2021-11-02,0.8123
2021-11-03,0.5311
2021-11-04,0.7983
2021-11-05,0.762
2021-11-07,1.1292
2021-11-08,0.6363
2021-11-09,0.5918
2021-11-10,0.5745
2021-11-11,0.6197
2021-11-12,0.9388
2021-11-14,1.2206
2021-11-15,0.6143
2021-11-16,0.6006
2021-11-17,0.6064
2021-11-18,0.6145
2021-11-19,0.7536
2021-11-21,1.2016
2021-11-22,0.6447
2021-11-23,0.6722
2021-11-24,0.5741
2021-11-25,0.6119
2021-11-26,0.7944
2021-11-28,1.2548
2021-11-29,0.636
2021-11-30,0.7731
2021-12-01,0.6636
2021-12-02,0.6634
2021-12-03,0.6925
2021-12-05,1.2458
2021-12-06,0.6405
2021-12-07,0.7437
2021-12-08,0.6114
2021-12-09,0.6476
2021-12-10,0.6798
2021-12-12,1.2552
2021-12-13,0.6475
2021-12-14,0.6472
2021-12-15,0.6413
2021-12-16,0.6259
2021-12-17,1.3011
2021-12-19,1.2924
2021-12-20,0.5904
2021-12-21,0.6758
2021-12-22,0.7255
2021-12-23,0.6557
2021-12-24,0.7524
2021-12-26,1.3213
2021-12-27,0.6492
2021-12-28,0.6204
2021-12-29,0.8194
2021-12-30,0.9882
2021-12-31,0.8216
2022-01-03,2.3206
2022-01-04,0.7708
2022-01-05,0.7042
2022-01-06,0.6037
2022-01-07,0.6579
2022-01-09,1.2696
2022-01-10,0.6637
2022-01-11,0.6672
2022-01-12,0.6495
2022-01-13,0.6222
2022-01-14,0.7535
2022-01-16,1.2562
2022-01-17,0.6374
2022-01-18,0.6483
2022-01-19,0.6507
2022-01-20,0.7179
2022-01-21,0.6852
2022-01-23,1.2742
2022-01-24,0.6611
2022-01-25,0.6469
2022-01-26,0.6467
2022-01-27,0.6592
2022-01-28,0.8501
2022-02-06,5.8944
2022-02-07,0.6972
2022-02-08,0.6316
2022-02-09,0.6298
2022-02-10,1.0793
2022-02-11,0.8974
2022-02-13,1.2452
2022-02-14,0.6046
2022-02-15,0.5868
2022-02-16,0.5957
2022-02-17,0.5863
2022-02-18,0.7412
2022-02-20,1.1496
2022-02-21,0.6306
2022-02-22,0.5939
2022-02-23,0.806
2022-02-24,0.5973
2022-02-25,0.6186
2022-02-27,1.2357
2022-02-28,0.6143
2022-03-01,0.6118
2022-03-02,0.6106
2022-03-03,0.6005
2022-03-04,0.5909
2022-03-06,1.1565
2022-03-07,0.6093
2022-03-08,0.6122
2022-03-09,0.5781
2022-03-10,0.5718
2022-03-11,0.5771
2022-03-13,1.1545
2022-03-14,0.6499
2022-03-15,0.5824
2022-03-16,0.5966
2022-03-17,0.6169
2022-03-18,0.5904
2022-03-20,1.1811
2022-03-21,0.8289
2022-03-22,0.5871
2022-03-23,0.5892
2022-03-24,0.5896
2022-03-25,0.5938
2022-03-27,1.194
2022-03-28,0.9571
2022-03-29,0.633
2022-03-30,0.6497
2022-03-31,0.793
2022-04-01,0.6821
2022-04-05,2.6627
2022-04-06,0.624
2022-04-07,0.6109
2022-04-08,0.579
2022-04-10,1.1461
2022-04-11,0.6024
2022-04-12,0.5963
2022-04-13,1.0624
2022-04-14,0.5522
2022-04-15,0.7391
2022-04-17,1.0874
2022-04-18,0.5745
2022-04-19,0.5146
2022-04-20,0.9572
2022-04-21,0.5282
2022-04-22,0.6757
2022-04-24,0.9322
2022-04-25,0.7514
2022-04-26,0.4971
2022-04-27,0.9674
2022-04-28,0.5257
2022-04-29,0.6004
2022-05-04,2.6255
2022-05-05,0.7729
2022-05-06,0.7297
2022-05-08,1.0348
2022-05-09,0.5894
2022-05-10,0.5076
2022-05-11,0.5567
2022-05-12,0.7749
2022-05-13,0.5115
2022-05-15,0.9554
2022-05-16,0.7448
2022-05-17,0.5449
2022-05-18,0.8439
2022-05-19,0.4547
2022-05-20,0.4525
2022-05-22,0.8864
2022-05-23,0.6572
2022-05-24,0.5508
2022-05-25,0.8405
2022-05-26,0.4637
2022-05-27,0.6329
2022-05-29,0.9335
2022-05-30,0.4681
2022-05-31,0.464
2022-06-01,0.6072
2022-06-02,0.657
2022-06-05,1.3683
2022-06-06,0.7485
2022-06-07,0.5592
2022-06-08,0.542
2022-06-09,0.5188
2022-06-10,0.7998
2022-06-12,0.8834
2022-06-13,0.5059
2022-06-14,0.467
2022-06-15,0.6797
2022-06-16,0.6019
2022-06-17,0.6496
2022-06-19,0.8714
2022-06-20,0.5446
2022-06-21,0.4644
2022-06-22,0.7551
2022-06-23,0.5825
2022-06-24,1.0232
2022-06-26,0.876
2022-06-27,0.4463
2022-06-28,0.4254
2022-06-29,0.5545
2022-06-30,0.5716
2022-07-01,0.8149
2022-07-03,0.9352
2022-07-04,0.5811
2022-07-05,0.5177
2022-07-06,0.4817
2022-07-07,0.5049
2022-07-08,0.8196
2022-07-10,0.8544
2022-07-11,0.6325
2022-07-12,0.5194
2022-07-13,0.491
2022-07-14,0.614
2022-07-15,0.6381
2022-07-17,0.8226
2022-07-18,0.7326
2022-07-19,0.5432
2022-07-20,0.4752
2022-07-21,0.481
2022-07-22,0.4922
2022-07-24,0.805
2022-07-25,0.7034
2022-07-26,0.5394
2022-07-27,0.5057
2022-07-28,0.41
2022-07-29,0.8522
2022-07-31,0.8478
2022-08-01,0.6369
2022-08-02,0.5778
2022-08-03,0.5818
2022-08-04,0.6013
2022-08-05,0.5447
2022-08-07,0.7872
2022-08-08,0.7571
2022-08-09,0.6382
2022-08-10,0.4369
2022-08-11,0.6208
2022-08-12,0.4694
2022-08-14,0.7774
2022-08-15,0.7237
2022-08-16,0.6267
2022-08-17,0.3925
2022-08-18,0.5448
2022-08-19,0.5586
2022-08-21,0.8108
2022-08-22,0.6977
2022-08-23,0.5092
2022-08-24,0.4053
2022-08-25,0.5901
2022-08-26,0.81
2022-08-28,0.8076
2022-08-29,0.5767
2022-08-30,0.3957
2022-08-31,0.5025
2022-09-01,0.4568
2022-09-02,0.6563
2022-09-04,0.809
2022-09-05,0.7066
2022-09-06,0.3918
2022-09-07,0.4489
2022-09-08,0.5172
2022-09-09,0.6079
2022-09-12,1.2335
2022-09-13,0.7125
2022-09-14,0.4156
2022-09-15,0.4867
2022-09-16,0.6351
2022-09-18,0.828
2022-09-19,0.4284
2022-09-20,0.6509
2022-09-21,0.4156
2022-09-22,0.4778
2022-09-23,0.6624
2022-09-25,0.8528
2022-09-26,0.3843
2022-09-27,0.6396
2022-09-28,0.4867
2022-09-29,0.5123
2022-09-30,0.472
2022-10-09,4.6577
2022-10-10,0.5969
2022-10-11,0.5401
2022-10-12,0.488
2022-10-13,0.4259
2022-10-14,0.4195
2022-10-16,0.8394
2022-10-17,0.7448
2022-10-18,0.4959
2022-10-19,0.521
2022-10-20,0.4694
2022-10-21,0.412
2022-10-23,0.8204
2022-10-24,0.5289
2022-10-25,0.4939
2022-10-26,0.5146
2022-10-27,0.4994
2022-10-28,0.4848
2022-10-30,0.887
2022-10-31,0.4617
2022-11-01,0.4424
2022-11-02,0.4286
2022-11-03,0.5227
2022-11-04,0.4837
2022-11-06,0.8172
2022-11-07,0.5605
2022-11-08,0.4462
2022-11-09,0.4073
2022-11-10,0.5746
2022-11-11,0.4722
2022-11-13,0.8068
2022-11-14,0.381
2022-11-15,0.6521
2022-11-16,0.3818
2022-11-17,0.3884
2022-11-18,0.666
2022-11-20,0.7504
2022-11-21,0.4044
2022-11-22,0.6522
2022-11-23,0.3691
2022-11-24,0.3756
2022-11-25,0.7202
2022-11-27,0.835
2022-11-28,0.3059
2022-11-29,0.5179
2022-11-30,0.4234
2022-12-01,0.4975
2022-12-02,0.7091
2022-12-04,0.8084
2022-12-05,0.3056
2022-12-06,0.4137
2022-12-07,0.3894
2022-12-08,0.6398
2022-12-09,0.6863
2022-12-11,0.8507
2022-12-12,0.2662
2022-12-13,0.3991
2022-12-14,0.2749
2022-12-15,0.7955
2022-12-16,0.7303
2022-12-18,0.8878
2022-12-19,0.5984
2022-12-20,0.4797
2022-12-21,0.4367
2022-12-22,0.4758
2022-12-23,1.0009
2022-12-25,1.0491
2022-12-26,0.5173
2022-12-27,0.2581
2022-12-28,0.5424
2022-12-29,0.5995
2022-12-30,0.6226
2022-12-31,0.6048
2023-01-02,1.2104
2023-01-03,0.5432
2023-01-04,0.5595
2023-01-05,0.7442
2023-01-06,0.8884
2023-01-08,1.1561
2023-01-09,0.6225
2023-01-10,0.5533
2023-01-11,0.1881
2023-01-12,0.5891
2023-01-13,0.9133
2023-01-15,1.109
2023-01-16,0.5516
2023-01-17,0.4315
2023-01-18,0.4644
2023-01-19,0.695
2023-01-20,0.551
2023-01-29,4.9423
2023-01-30,0.6977
2023-01-31,0.5296
2023-02-01,0.5406
2023-02-02,0.5508
2023-02-03,0.5487
2023-02-05,1.0892
2023-02-06,0.8581
2023-02-07,0.4924
2023-02-08,0.5507
2023-02-09,0.54
2023-02-10,0.5153
2023-02-12,1.0371
2023-02-13,0.5016
2023-02-14,0.7562
2023-02-15,0.5165
2023-02-16,0.5282
2023-02-17,0.4838
2023-02-19,1.038
2023-02-20,0.6429
2023-02-21,0.8207
2023-02-22,0.5247
2023-02-23,0.5616
2023-02-24,0.5571
2023-02-26,1.1238
2023-02-27,0.5694
2023-02-28,0.5675
2023-03-01,0.5753
2023-03-02,0.6165
2023-03-03,0.7781
2023-03-05,1.1018
2023-03-06,0.7703
2023-03-07,0.6704
2023-03-08,0.5529
2023-03-09,0.6261
2023-03-10,0.5264
2023-03-12,1.0476
2023-03-13,0.6364
2023-03-14,0.7002
2023-03-15,0.5593
2023-03-16,0.5517
2023-03-17,0.5438
2023-03-19,1.1248
2023-03-20,0.8132
2023-03-21,0.5432
2023-03-22,0.5952
2023-03-23,0.5914
2023-03-24,0.5852
2023-03-26,1.1712
2023-03-27,0.6089
2023-03-28,0.7514
2023-03-29,0.756
2023-03-30,0.7781
2023-03-31,0.6463
2023-04-02,1.6295
2023-04-03,0.4982
2023-04-04,0.7312
2023-04-05,0.7311
2023-04-06,0.6269
2023-04-07,0.5904
2023-04-09,1.1628
2023-04-10,0.6045
2023-04-11,0.579
2023-04-12,0.5854
2023-04-13,0.6032
2023-04-14,0.6618
2023-04-16,1.1584
2023-04-17,0.5797
2023-04-18,0.6094
2023-04-19,0.5659
2023-04-20,0.6048
2023-04-21,0.6347
2023-04-23,1.1532
2023-04-24,0.581
2023-04-25,0.7442
2023-04-26,0.6431
2023-04-27,0.5863
2023-04-28,0.6123
2023-05-03,2.8335
2023-05-04,0.623
2023-05-05,0.6274
2023-05-07,1.0732
2023-05-08,0.6788
2023-05-09,0.733
2023-05-10,0.601
2023-05-11,0.5934
2023-05-12,0.5759
2023-05-14,1.0621
2023-05-15,0.762
2023-05-16,0.7057
2023-05-17,0.5602
2023-05-18,0.5239
2023-05-19,0.6866
2023-05-21,1.0368
2023-05-22,1.0645
2023-05-23,0.5246
2023-05-24,0.4834
2023-05-25,0.9867
2023-05-26,0.7602
2023-05-28,0.9928
2023-05-29,0.6341
2023-05-30,0.5221
2023-05-31,1.1675
2023-06-01,0.5454
2023-06-02,0.5305
2023-06-04,1.0574
2023-06-05,0.5502
2023-06-06,0.7086
2023-06-07,0.5362
2023-06-08,0.8147
2023-06-09,0.8396
2023-06-11,0.9726
2023-06-12,0.4795
2023-06-13,0.7856
2023-06-14,0.4822
2023-06-15,0.6186
2023-06-16,0.8742
2023-06-18,0.992
2023-06-19,0.4911
2023-06-20,0.757
2023-06-21,0.5234
2023-06-25,2.0856
2023-06-26,0.9077
2023-06-27,0.7154
2023-06-28,0.5481
2023-06-29,0.6614
2023-06-30,0.7362
2023-07-02,1.3305
2023-07-03,0.5597
2023-07-04,0.6989
2023-07-05,0.6936
2023-07-06,0.975
2023-07-07,0.5465
2023-07-09,1.0928
2023-07-10,0.5585
2023-07-11,0.5586
2023-07-12,0.5619
2023-07-13,0.9026
2023-07-14,0.5682
2023-07-16,0.9813
2023-07-17,0.8966
2023-07-18,0.6109
2023-07-19,0.5512
2023-07-20,0.6824
2023-07-21,0.4958
2023-07-23,0.9723
2023-07-24,0.6843
2023-07-25,0.5715
2023-07-26,0.7138
2023-07-27,0.4771
2023-07-28,0.5676
2023-07-30,0.951
2023-07-31,0.4824
2023-08-01,0.7182
2023-08-02,0.6562
2023-08-03,0.6925
2023-08-04,0.5032
2023-08-06,0.9298
2023-08-07,0.6595
2023-08-08,0.6194
2023-08-09,0.4929
2023-08-10,0.6014
2023-08-11,0.5857
2023-08-13,0.9242
2023-08-14,0.6169
2023-08-15,0.6894
2023-08-16,0.4679
2023-08-17,0.5524
2023-08-18,0.6068
2023-08-20,0.9558
2023-08-21,0.5781
2023-08-22,0.6999
2023-08-23,0.4516
2023-08-24,0.4948
2023-08-25,0.4313
2023-08-27,0.7784
2023-08-28,0.9499
2023-08-29,0.7477
2023-08-30,0.4586
2023-08-31,0.5157
2023-09-01,0.5244
2023-09-03,1.0498
2023-09-04,0.9699
2023-09-05,0.4966
2023-09-06,0.5439
2023-09-07,0.4852
2023-09-08,0.4694
2023-09-10,0.9486
2023-09-11,0.7313
2023-09-12,0.4757
2023-09-13,0.6981
2023-09-14,0.5265
2023-09-15,0.4883
2023-09-17,0.9772
2023-09-18,0.6649
2023-09-19,0.4984
2023-09-20,0.6683
2023-09-21,1.2977
2023-09-22,0.6507
2023-09-24,0.9978
2023-09-25,0.6737
2023-09-26,0.676
2023-09-27,0.7355
2023-09-28,0.6886
2023-10-08,6.865
2023-10-09,0.4201
2023-10-10,0.636
2023-10-11,0.5223
2023-10-12,0.4737
2023-10-13,0.4744
2023-10-15,0.9486
2023-10-16,0.9468
2023-10-17,0.7407
2023-10-18,0.5057
2023-10-19,0.6439
2023-10-20,0.4403
2023-10-22,1.109
2023-10-23,0.7575
2023-10-24,0.7229
2023-10-25,0.5706
2023-10-26,0.628
2023-10-27,0.5515
2023-10-29,1.1026
2023-10-30,0.6141
2023-10-31,0.5428
2023-11-01,0.5883
2023-11-02,0.5462
2023-11-03,0.631
2023-11-05,1.0664
2023-11-06,0.6222
2023-11-07,0.5683
2023-11-08,0.5575
2023-11-09,0.562
2023-11-10,0.6094
2023-11-12,0.9958
2023-11-13,0.7593
2023-11-14,0.6194
2023-11-15,0.545
2023-11-16,0.5302
2023-11-17,0.6054
2023-11-19,1.0212
2023-11-20,0.63
2023-11-21,0.6988
2023-11-22,0.5239
2023-11-23,0.6118
2023-11-24,0.7349
2023-11-26,1.1086
2023-11-27,0.6949
2023-11-28,0.7121
2023-11-29,0.7105
2023-11-30,0.547
2023-12-01,0.6472
2023-12-03,1.3014
2023-12-04,0.3651
2023-12-05,0.6238
2023-12-06,0.7003
2023-12-07,0.5936
2023-12-08,0.547
2023-12-10,1.1447
2023-12-11,0.5691
2023-12-12,0.5106
2023-12-13,0.4792
2023-12-14,0.7555
2023-12-15,0.9482
2023-12-17,1.1752
2023-12-18,0.6863
2023-12-19,0.8894
2023-12-20,0.8012
2023-12-21,0.9083
2023-12-22,1.1578
2023-12-24,1.302
2023-12-25,0.6639
2023-12-26,0.8188
2023-12-27,0.7037
2023-12-28,0.7198
2023-12-29,0.7276
2023-12-31,1.473
2024-01-01,0.7369
2024-01-02,0.8623
2024-01-03,0.5909
2024-01-04,0.6783
2024-01-05,0.5308
2024-01-07,1.0648
2024-01-08,0.5287
2024-01-09,0.656
2024-01-10,0.8025
2024-01-11,0.6779
2024-01-12,0.5805
2024-01-14,1.1215
2024-01-15,0.5258
2024-01-16,0.5419
2024-01-17,0.6062
2024-01-18,0.7234
2024-01-19,0.8006
2024-01-21,1.0899
2024-01-22,0.6535
2024-01-23,0.576
2024-01-24,0.5399
2024-01-25,0.9451
2024-01-26,0.6606
2024-01-28,1.1614
2024-01-29,0.8303
2024-01-30,0.6497
2024-01-31,0.5973
2024-02-01,0.5253
2024-02-02,0.5944
2024-02-04,1.1499
2024-02-05,0.68
2024-02-06,0.633
2024-02-07,0.6825
2024-02-08,0.567
2024-02-18,5.6625
2024-02-19,0.752
2024-02-20,0.9904
2024-02-21,0.5567
2024-02-22,0.6005
2024-02-23,0.5943
2024-02-25,0.9594
2024-02-26,0.944
2024-02-27,0.8917
2024-02-28,0.3827
2024-02-29,0.4824
2024-03-01,0.489
2024-03-03,0.9782
2024-03-04,0.6017
2024-03-05,0.957
2024-03-06,0.5146
2024-03-07,0.5395
2024-03-08,0.4355
2024-03-10,0.845
2024-03-11,0.6177
2024-03-12,0.9546
2024-03-13,0.6606
2024-03-14,0.4034
2024-03-15,0.4092
2024-03-17,0.8994
2024-03-18,0.6342
2024-03-19,0.9066
2024-03-20,0.6716
2024-03-21,0.9898
2024-03-22,0.6359
2024-03-24,0.6759
2024-03-25,0.8071
2024-03-26,0.8
2024-03-27,0.7318
2024-03-28,0.5597
2024-03-29,0.9455
2024-03-31,0.9624
2024-04-01,0.5099
2024-04-02,0.407
2024-04-03,0.3885
2024-04-07,1.5173
2024-04-08,2.1517
2024-04-09,0.4702
2024-04-10,0.3192
2024-04-11,0.4011
2024-04-12,0.5009
2024-04-14,0.7574
2024-04-15,0.8053
2024-04-16,0.4748
2024-04-17,0.4861
2024-04-18,0.457
2024-04-19,0.4889
2024-04-21,0.8698
2024-04-22,1.7368
2024-04-23,0.4366
2024-04-24,0.4993
2024-04-25,0.4512
2024-04-26,0.5439
2024-04-28,0.4481
2024-04-29,0.9764
2024-04-30,0.6945
2024-05-05,1.8188
2024-05-06,1.7019
2024-05-07,0.783
2024-05-08,0.4073
2024-05-09,0.3029
2024-05-10,0.3734
2024-05-12,0.5105
2024-05-13,0.8532
2024-05-14,0.7852
2024-05-15,0.6095
2024-05-16,0.2982
2024-05-17,0.4075
2024-05-19,0.6097
2024-05-20,1.5587
2024-05-21,0.8171
2024-05-22,0.5177
2024-05-23,0.5139
2024-05-24,0.2145
2024-05-26,0.4279
2024-05-27,1.6353
2024-05-28,0.7836
2024-05-29,0.5373
2024-05-30,0.5131
2024-05-31,0.2111
2024-06-02,0.4218
2024-06-03,0.997
2024-06-04,0.8192
2024-06-05,0.5232
2024-06-06,0.494
2024-06-07,0.464
2024-06-10,1.2313
2024-06-11,1.4474
2024-06-12,0.4864
2024-06-13,0.4844
2024-06-14,0.6262
2024-06-16,0.7873
2024-06-17,0.5443
2024-06-18,0.5394
2024-06-19,1.0912
2024-06-20,0.5378
2024-06-21,0.5646
2024-06-23,0.8451
2024-06-24,0.716
2024-06-25,0.3196
2024-06-26,0.3053
2024-06-27,0.4447
2024-06-28,1.1173
2024-06-30,0.5461
2024-07-01,0.837
2024-07-02,0.2244
2024-07-03,0.2585
2024-07-04,0.38
2024-07-05,1.0876
2024-07-07,0.6433
2024-07-08,0.7251
2024-07-09,0.817
2024-07-10,0.2083
2024-07-11,0.3532
2024-07-12,1.1877
2024-07-14,0.5781
2024-07-15,0.7709
2024-07-16,0.195
2024-07-17,0.1243
2024-07-18,0.4887
2024-07-19,1.1801
2024-07-21,0.4123
2024-07-22,0.8818
2024-07-23,0.8051
2024-07-24,0.1651
2024-07-25,0.3131
2024-07-26,1.2745
2024-07-28,0.6411
2024-07-29,0.601
2024-07-30,0.2682
2024-07-31,0.1617
2024-08-01,0.2776
2024-08-02,1.2924
2024-08-04,0.3446
2024-08-05,0.8408
2024-08-06,0.3513
2024-08-07,0.137
2024-08-08,0.1646
2024-08-09,2.1279
2024-08-11,0.4386
2024-08-12,0.6249
2024-08-13,0.2949
2024-08-14,0.1652
2024-08-15,0.1705
2024-08-16,1.4285
2024-08-18,0.4422
2024-08-19,0.4228
2024-08-20,0.3626
2024-08-21,0.1706
2024-08-22,0.3388
2024-08-23,1.147
2024-08-25,0.2824
2024-08-26,1.0537
2024-08-27,0.8689
2024-08-28,0.1503
2024-08-29,0.2885
2024-08-30,1.146
2024-09-01,0.2225
2024-09-02,1.0995
2024-09-03,0.5186
2024-09-04,0.1026
2024-09-05,0.1816
2024-09-06,0.7947
2024-09-08,0.2462
2024-09-09,1.1017
2024-09-10,0.8313
2024-09-11,0.225
2024-09-12,0.1965
2024-09-13,0.9143
2024-09-17,0.8948
2024-09-18,1.1203
2024-09-19,0.8944
2024-09-20,0.8478
2024-09-22,0.6279
2024-09-23,0.3028
2024-09-24,0.2209
2024-09-25,0.9764
2024-09-26,0.3106
2024-09-27,0.9761
2024-09-29,0.82
2024-09-30,1.0252
2024-10-07,3.133
2024-10-08,0.8181
2024-10-09,0.3108
2024-10-10,0.3495
2024-10-11,0.5099
2024-10-13,0.732
2024-10-14,0.4748
2024-10-15,1.5649
2024-10-16,0.3594
2024-10-17,0.2563
2024-10-18,0.5148
2024-10-20,0.525
2024-10-21,0.6609
2024-10-22,0.8603
2024-10-23,0.3277
2024-10-24,0.4306
2024-10-25,0.4333
2024-10-27,0.3747
2024-10-28,0.8068
2024-10-29,0.7302
2024-10-30,0.3094
2024-10-31,0.2445
2024-11-01,0.3312
2024-11-03,0.4437
2024-11-04,0.7947
2024-11-05,0.9063
2024-11-06,0.444
2024-11-07,0.384
2024-11-08,0.5477
2024-11-10,0.6912
2024-11-11,0.3566
2024-11-12,0.6941
2024-11-13,0.7594
2024-11-14,1.2648
2024-11-15,0.5447
2024-11-17,0.7904
2024-11-18,0.7181
2024-11-19,0.4068
2024-11-20,0.3767
2024-11-21,0.3986
2024-11-22,0.5288
2024-11-24,0.8128
2024-11-25,1.7838
2024-11-26,0.7863
2024-11-27,0.2874
2024-11-28,0.4825
2024-11-29,0.4933
2024-12-01,0.725
2024-12-02,1.6225
2024-12-03,1.0583
2024-12-04,0.2817
2024-12-05,0.4263
2024-12-06,0.2215
2024-12-08,0.7296
2024-12-09,0.8184
2024-12-10,0.6219
2024-12-11,0.3867
2024-12-12,0.3709
2024-12-13,0.4096
2024-12-15,0.7251
2024-12-16,0.7416
2024-12-17,0.3412
2024-12-18,0.5447
2024-12-19,0.4848
2024-12-20,0.5743
2024-12-22,0.736
2024-12-23,0.9577
2024-12-24,0.5139
2024-12-25,0.4678
2024-12-26,0.4962
2024-12-27,0.4409
2024-12-29,0.842
2024-12-30,0.5048
2024-12-31,0.5311
2025-01-01,0.4468
2025-01-02,0.4162
2025-01-03,0.3989
2025-01-05,0.7427
2025-01-06,0.5431
2025-01-07,1.0297
2025-01-08,0.4236
2025-01-09,0.3742
2025-01-10,0.4724
2025-01-12,0.7426
2025-01-13,0.4052
2025-01-14,0.497
2025-01-15,0.4307
2025-01-16,0.4011
2025-01-17,0.7439
2025-01-19,0.862
2025-01-20,0.3837
2025-01-21,0.4248
2025-01-22,0.5956
2025-01-23,0.4254
2025-01-24,0.4363
2025-01-26,0.9345
2025-01-27,0.811
2025-02-04,3.4408
2025-02-05,0.4745
2025-02-06,0.4498
2025-02-07,1.3987
2025-02-09,0.7408
2025-02-10,0.3868
