date,nav
2023-03-29,0.6689
2023-03-30,0.7034
2023-03-31,0.7451
2023-04-01,0.7458
2023-04-02,0.7458
2023-04-03,0.7431
2023-04-04,0.7198
2023-04-05,0.7136
2023-04-06,0.6293
2023-04-07,0.6198
2023-04-08,0.6167
2023-04-09,0.6167
2023-04-10,0.6212
2023-04-11,0.6165
2023-04-12,0.6042
2023-04-13,0.6074
2023-04-14,0.601
2023-04-15,0.602
2023-04-16,0.602
2023-04-17,0.6036
2023-04-18,0.5783
2023-04-19,0.6011
2023-04-20,0.601
2023-04-21,0.6325
2023-04-22,0.6049
2023-04-23,0.6049
2023-04-24,0.6275
2023-04-25,0.622
2023-04-26,0.6311
2023-04-27,0.6386
2023-04-28,0.6373
2023-04-29,0.6325
2023-04-30,0.6325
2023-05-01,0.6325
2023-05-02,0.6325
2023-05-03,0.6324
2023-05-04,0.651
2023-05-05,0.6226
2023-05-06,0.6211
2023-05-07,0.6211
2023-05-08,0.6259
2023-05-09,0.6193
2023-05-10,0.6078
2023-05-11,0.6083
2023-05-12,0.6052
2023-05-13,0.5928
2023-05-14,0.5928
2023-05-15,0.5934
2023-05-16,0.5976
2023-05-17,0.5994
2023-05-18,0.5959
2023-05-19,0.5989
2023-05-20,0.588
2023-05-21,0.588
2023-05-22,0.5669
2023-05-23,0.5812
2023-05-24,0.5805
2023-05-25,0.583
2023-05-26,0.6167
2023-05-27,0.5958
2023-05-28,0.5958
2023-05-29,0.6047
2023-05-30,0.6128
2023-05-31,0.6181
2023-06-01,0.6113
2023-06-02,0.5996
2023-06-03,0.5976
2023-06-04,0.5976
2023-06-05,0.6035
2023-06-06,0.6003
2023-06-07,0.5946
2023-06-08,0.5912
2023-06-09,0.5915
2023-06-10,0.5865
2023-06-11,0.5864
2023-06-12,0.5912
2023-06-13,0.5863
2023-06-14,0.592
2023-06-15,0.5873
2023-06-16,0.5802
2023-06-17,0.5759
2023-06-18,0.5759
2023-06-19,0.5865
2023-06-20,0.6111
2023-06-21,0.6094
2023-06-22,0.6082
2023-06-23,0.6082
2023-06-24,0.6079
2023-06-25,0.6079
2023-06-26,0.6063
2023-06-27,0.6326
2023-06-28,0.6521
2023-06-29,0.7589
2023-06-30,0.8273
2023-07-01,0.8257
2023-07-02,0.8257
2023-07-03,0.8138
2023-07-04,0.6826
2023-07-05,0.6712
2023-07-06,0.599
2023-07-07,0.5691
2023-07-08,0.5674
2023-07-09,0.5674
2023-07-10,0.5832
2023-07-11,0.5658
2023-07-12,0.5643
2023-07-13,0.5605
2023-07-14,0.5633
2023-07-15,0.5643
2023-07-16,0.5643
2023-07-17,0.5677
2023-07-18,0.5676
2023-07-19,0.567
2023-07-20,0.5682
2023-07-21,0.5644
2023-07-22,0.5644
2023-07-23,0.5644
2023-07-24,0.5646
2023-07-25,0.5741
2023-07-26,0.5876
2023-07-27,0.5808
2023-07-28,0.5774
2023-07-29,0.5777
2023-07-30,0.5776
2023-07-31,0.5904
2023-08-01,0.5887
2023-08-02,0.5724
2023-08-03,0.5649
2023-08-04,0.5543
2023-08-05,0.553
2023-08-06,0.553
2023-08-07,0.5513
2023-08-08,0.5479
2023-08-09,0.5467
2023-08-10,0.5469
2023-08-11,0.5399
2023-08-12,0.5344
2023-08-13,0.5344
2023-08-14,0.5347
2023-08-15,0.5484
2023-08-16,0.5439
2023-08-17,0.5477
2023-08-18,0.5505
2023-08-19,0.5508
2023-08-20,0.5507
2023-08-21,0.5577
2023-08-22,0.5635
2023-08-23,0.5659
2023-08-24,0.5654
2023-08-25,0.5579
2023-08-26,0.5581
2023-08-27,0.558
2023-08-28,0.5639
2023-08-29,0.5805
2023-08-30,0.5845
2023-08-31,0.6124
2023-09-01,0.5898
2023-09-02,0.5898
2023-09-03,0.5898
2023-09-04,0.5847
2023-09-05,0.572
2023-09-06,0.559
2023-09-07,0.5526
2023-09-08,0.564
2023-09-09,0.5634
2023-09-10,0.5634
2023-09-11,0.5653
2023-09-12,0.5692
2023-09-13,0.5836
2023-09-14,0.5769
2023-09-15,0.5691
2023-09-16,0.5696
2023-09-17,0.5696
2023-09-18,0.5675
2023-09-19,0.5944
2023-09-20,0.5826
2023-09-21,0.5907
2023-09-22,0.6074
2023-09-23,0.6017
2023-09-24,0.6017
2023-09-25,0.6208
2023-09-26,0.6146
2023-09-27,0.6806
2023-09-28,0.7189
2023-09-29,0.699
2023-09-30,0.6983
2023-10-01,0.6983
2023-10-02,0.6982
2023-10-03,0.6982
2023-10-04,0.6982
2023-10-05,0.6981
2023-10-06,0.6981
2023-10-07,0.6965
2023-10-08,0.6965
2023-10-09,0.7235
2023-10-10,0.6706
2023-10-11,0.6358
2023-10-12,0.5973
2023-10-13,0.5855
2023-10-14,0.5872
2023-10-15,0.5872
2023-10-16,0.5838
2023-10-17,0.5922
2023-10-18,0.5791
2023-10-19,0.5935
2023-10-20,0.6215
2023-10-21,0.6164
2023-10-22,0.6164
2023-10-23,0.6244
2023-10-24,0.6418
2023-10-25,0.6453
2023-10-26,0.6373
2023-10-27,0.6082
2023-10-28,0.6007
2023-10-29,0.6007
2023-10-30,0.6151
2023-10-31,0.6507
2023-11-01,0.6418
2023-11-02,0.6344
2023-11-03,0.6003
2023-11-04,0.5993
2023-11-05,0.5993
2023-11-06,0.5941
2023-11-07,0.5859
2023-11-08,0.5756
2023-11-09,0.5664
2023-11-10,0.5577
2023-11-11,0.5689
2023-11-12,0.5642
2023-11-13,0.571
2023-11-14,0.5812
2023-11-15,0.5858
2023-11-16,0.5853
2023-11-17,0.559
2023-11-18,0.5956
2023-11-19,0.5955
2023-11-20,0.6039
2023-11-21,0.6093
2023-11-22,0.609
2023-11-23,0.6119
2023-11-24,0.6228
2023-11-25,0.6308
2023-11-26,0.6308
2023-11-27,0.6418
2023-11-28,0.6605
2023-11-29,0.6614
2023-11-30,0.7055
2023-12-01,0.6767
2023-12-02,0.6741
2023-12-03,0.6741
2023-12-04,0.6813
2023-12-05,0.622
2023-12-06,0.6057
2023-12-07,0.6229
2023-12-08,0.6111
2023-12-09,0.6057
2023-12-10,0.6057
2023-12-11,0.6123
2023-12-12,0.6206
2023-12-13,0.6241
2023-12-14,0.6183
2023-12-15,0.6085
2023-12-16,0.6085
2023-12-17,0.6084
2023-12-18,0.5946
2023-12-19,0.6128
2023-12-20,1.0639
2023-12-21,0.6192
2023-12-22,0.6195
2023-12-23,0.6265
2023-12-24,0.6265
2023-12-25,0.6387
2023-12-26,0.6386
2023-12-27,0.6532
2023-12-28,0.6832
2023-12-29,0.7351
2023-12-30,0.7348
2023-12-31,0.7348
2024-01-01,0.7349
2024-01-02,0.6958
2024-01-03,0.6475
2024-01-04,0.6411
2024-01-05,0.6218
2024-01-06,0.6202
2024-01-07,0.6202
2024-01-08,0.6269
2024-01-09,0.6189
2024-01-10,0.6209
2024-01-11,0.6208
2024-01-12,0.6155
2024-01-13,0.6178
2024-01-14,0.6178
2024-01-15,0.6169
2024-01-16,0.6146
2024-01-17,0.6207
2024-01-18,0.6212
2024-01-19,0.6072
2024-01-20,0.6056
2024-01-21,0.6055
2024-01-22,0.605
2024-01-23,0.6039
2024-01-24,0.6012
2024-01-25,0.6164
2024-01-26,0.6268
2024-01-27,0.626
2024-01-28,0.6259
2024-01-29,0.6325
2024-01-30,0.6275
2024-01-31,0.6298
2024-02-01,0.6283
2024-02-02,0.6121
2024-02-03,0.6099
2024-02-04,0.6099
2024-02-05,0.618
2024-02-06,0.617
2024-02-07,0.6223
2024-02-08,0.6011
2024-02-09,0.601
2024-02-10,0.599
2024-02-11,0.599
2024-02-12,0.599
2024-02-13,0.5989
2024-02-14,0.5989
2024-02-15,0.5989
2024-02-16,0.5988
2024-02-17,0.5988
2024-02-18,0.5993
2024-02-19,0.6063
2024-02-20,0.6029
2024-02-21,0.5917
2024-02-22,0.5898
2024-02-23,0.5913
2024-02-24,0.5911
2024-02-25,0.5911
2024-02-26,0.5942
2024-02-27,0.5937
2024-02-28,0.598
2024-02-29,0.5922
2024-03-01,0.592
2024-03-02,0.5893
2024-03-03,0.575
2024-03-04,0.59
2024-03-05,0.5865
2024-03-06,0.5843
2024-03-07,0.5834
2024-03-08,0.5656
2024-03-09,0.5653
2024-03-10,0.5653
2024-03-11,0.5653
2024-03-12,0.5658
2024-03-13,0.5659
2024-03-14,0.5655
2024-03-15,0.5648
2024-03-16,0.5651
2024-03-17,0.5651
2024-03-18,0.5627
2024-03-19,0.5631
2024-03-20,0.5658
2024-03-21,0.5701
2024-03-22,0.5732
2024-03-23,0.5725
2024-03-24,0.5725
2024-03-25,0.576
2024-03-26,0.5845
2024-03-27,0.5953
2024-03-28,0.6511
2024-03-29,0.631
2024-03-30,0.6318
2024-03-31,0.6318
2024-04-01,0.6144
2024-04-02,0.6006
2024-04-03,0.586
2024-04-04,0.582
2024-04-05,0.582
2024-04-06,0.582
2024-04-07,0.5803
2024-04-08,0.5689
2024-04-09,0.556
2024-04-10,0.5567
2024-04-11,0.5518
2024-04-12,0.5485
2024-04-13,0.548
2024-04-14,0.548
2024-04-15,0.547
2024-04-16,0.5466
2024-04-17,0.5468
2024-04-18,0.546
2024-04-19,0.5466
2024-04-20,0.5418
2024-04-21,0.5418
2024-04-22,0.554
2024-04-23,0.538
2024-04-24,0.5398
2024-04-25,0.5436
2024-04-26,0.5402
2024-04-27,0.5425
2024-04-28,0.5425
2024-04-29,0.5469
2024-04-30,0.5552
2024-05-01,0.5554
2024-05-02,0.5554
2024-05-03,0.5554
2024-05-04,0.5537
2024-05-05,0.5536
2024-05-06,0.5534
2024-05-07,0.5488
2024-05-08,0.5446
2024-05-09,0.5422
2024-05-10,0.5404
2024-05-11,0.5387
2024-05-12,0.5386
2024-05-13,0.5381
2024-05-14,0.5367
2024-05-15,0.5336
2024-05-16,0.5273
2024-05-17,0.5247
2024-05-18,0.5245
2024-05-19,0.5245
2024-05-20,0.5208
2024-05-21,0.5188
2024-05-22,0.5178
2024-05-23,0.5176
2024-05-24,0.5162
2024-05-25,0.5162
2024-05-26,0.5161
2024-05-27,0.5157
2024-05-28,0.5247
2024-05-29,0.5197
2024-05-30,0.5237
2024-05-31,0.5278
2024-06-01,0.5279
2024-06-02,0.5279
2024-06-03,0.5235
2024-06-04,0.5219
2024-06-05,0.5195
2024-06-06,0.5161
2024-06-07,0.5157
2024-06-08,0.499
2024-06-09,0.4983
2024-06-10,0.4983
2024-06-11,0.5123
2024-06-12,0.5123
2024-06-13,0.5174
2024-06-14,0.5118
2024-06-15,0.5085
2024-06-16,0.5085
2024-06-17,0.5099
2024-06-18,0.5109
2024-06-19,0.7539
2024-06-20,0.5204
2024-06-21,0.517
2024-06-22,0.515
2024-06-23,0.5142
2024-06-24,0.522
2024-06-25,0.5383
2024-06-26,0.535
2024-06-27,0.5489
2024-06-28,0.5675
2024-06-29,0.5679
2024-06-30,0.5678
2024-07-01,0.558
2024-07-02,0.5378
2024-07-03,0.531
2024-07-04,0.5165
2024-07-05,0.5101
2024-07-06,0.5094
2024-07-07,0.5094
2024-07-08,0.5089
2024-07-09,0.51
2024-07-10,0.5104
2024-07-11,0.5056
2024-07-12,0.5057
2024-07-13,0.505
2024-07-14,0.505
2024-07-15,0.5047
2024-07-16,0.5031
2024-07-17,0.502
2024-07-18,0.5108
2024-07-19,0.5085
2024-07-20,0.5084
2024-07-21,0.5084
2024-07-22,0.5085
2024-07-23,0.5085
2024-07-24,0.5079
2024-07-25,0.5094
2024-07-26,0.5094
2024-07-27,0.5089
2024-07-28,0.5089
2024-07-29,0.5099
2024-07-30,0.5128
2024-07-31,0.5135
2024-08-01,0.5139
2024-08-02,0.5098
2024-08-03,0.5078
2024-08-04,0.5077
2024-08-05,0.5077
2024-08-06,0.5058
2024-08-07,0.5005
2024-08-08,0.4987
2024-08-09,0.4974
2024-08-10,0.4965
2024-08-11,0.4964
2024-08-12,0.4961
2024-08-13,0.4982
2024-08-14,0.5007
2024-08-15,0.5021
2024-08-16,0.5017
2024-08-17,0.5005
2024-08-18,0.5005
2024-08-19,0.502
2024-08-20,0.501
2024-08-21,0.4993
2024-08-22,0.499
2024-08-23,0.4991
2024-08-24,0.4988
2024-08-25,0.4988
2024-08-26,0.5007
2024-08-27,0.5047
2024-08-28,0.5044
2024-08-29,0.5045
2024-08-30,0.5039
2024-08-31,0.5025
2024-09-01,0.5025
2024-09-02,0.5012
2024-09-03,0.4995
2024-09-04,0.4965
2024-09-05,0.4958
2024-09-06,0.4934
2024-09-07,0.4766
2024-09-08,0.4766
2024-09-09,0.4963
2024-09-10,0.4961
2024-09-11,0.498
2024-09-12,0.4978
2024-09-13,0.5266
2024-09-14,0.4959
2024-09-15,0.4894
2024-09-16,0.4894
2024-09-17,0.4893
2024-09-18,0.4975
2024-09-19,0.5533
2024-09-20,0.5033
2024-09-21,0.498
2024-09-22,0.498
2024-09-23,0.5026
2024-09-24,0.5147
2024-09-25,0.504
2024-09-26,0.508
2024-09-27,0.5189
2024-09-28,0.5178
2024-09-29,0.5174
2024-09-30,0.5583
2024-10-01,0.5596
2024-10-02,0.5596
2024-10-03,0.5586
2024-10-04,0.5586
2024-10-05,0.5586
2024-10-06,0.5586
2024-10-07,0.5585
2024-10-08,0.5612
2024-10-09,0.544
2024-10-10,0.5371
2024-10-11,0.5277
2024-10-12,0.523
2024-10-13,0.523
2024-10-14,0.511
2024-10-15,0.51
2024-10-16,0.4978
2024-10-17,0.4936
2024-10-18,0.4944
2024-10-19,0.4934
2024-10-20,0.4934
2024-10-21,0.4932
2024-10-22,0.4918
2024-10-23,0.4924
2024-10-24,0.4921
2024-10-25,0.4952
2024-10-26,0.4951
2024-10-27,0.4951
2024-10-28,0.4958
2024-10-29,0.4948
2024-10-30,0.4949
2024-10-31,0.4973
2024-11-01,0.4954
2024-11-02,0.495
2024-11-03,0.4949
2024-11-04,0.4955
2024-11-05,0.4957
2024-11-06,0.4891
2024-11-07,0.4861
2024-11-08,0.4812
2024-11-09,0.4804
2024-11-10,0.4804
2024-11-11,0.4808
2024-11-12,0.4816
2024-11-13,0.4853
2024-11-14,0.486
2024-11-15,0.4858
2024-11-16,0.4862
2024-11-17,0.485
2024-11-18,0.4865
2024-11-19,0.4857
2024-11-20,0.486
2024-11-21,0.4861
2024-11-22,0.4837
2024-11-23,0.4832
2024-11-24,0.4832
2024-11-25,0.4796
2024-11-26,0.4808
2024-11-27,0.4818
2024-11-28,0.4837
2024-11-29,0.478
2024-11-30,0.4782
2024-12-01,0.4782
2024-12-02,0.4782
2024-12-03,0.4786
2024-12-04,0.4753
2024-12-05,0.4654
2024-12-06,0.4637
2024-12-07,0.4631
2024-12-08,0.4631
2024-12-09,0.4665
2024-12-10,0.4694
2024-12-11,0.4868
2024-12-12,0.481
2024-12-13,0.4803
2024-12-14,0.4795
2024-12-15,0.4795
2024-12-16,0.4812
2024-12-17,0.4837
2024-12-18,0.4814
2024-12-19,0.5498
2024-12-20,0.5338
2024-12-21,0.4656
2024-12-22,0.4637
2024-12-23,0.47
2024-12-24,0.4656
2024-12-25,0.4656
2024-12-26,0.4675
2024-12-27,0.4628
2024-12-28,0.4661
2024-12-29,0.4651
2024-12-30,0.4794
2024-12-31,0.4969
2025-01-01,0.4951
2025-01-02,0.4886
2025-01-03,0.4763
2025-01-04,0.4755
2025-01-05,0.4755
2025-01-06,0.47
2025-01-07,0.4561
2025-01-08,0.4419
2025-01-09,0.4456
2025-01-10,0.4394
2025-01-11,0.4353
2025-01-12,0.4349
2025-01-13,0.4285
2025-01-14,0.4315
2025-01-15,0.4515
2025-01-16,0.4516
2025-01-17,0.4987
2025-01-18,0.4704
2025-01-19,0.469
2025-01-20,0.4788
2025-01-21,0.4966
2025-01-22,0.5244
2025-01-23,0.5654
2025-01-24,0.7013
2025-01-25,0.5607
2025-01-26,0.5607
2025-01-27,0.5733
2025-01-28,0.5617
2025-01-29,0.5617
2025-01-30,0.5617
2025-01-31,0.5617
2025-02-01,0.5616
2025-02-02,0.5616
2025-02-03,0.5616
2025-02-04,0.5615
2025-02-05,0.5367
2025-02-06,0.5077
2025-02-07,0.4619
2025-02-08,0.4551
2025-02-09,0.4551
2025-02-10,0.4644
2025-02-11,0.4668
2025-02-12,0.4584
2025-02-13,0.455
2025-02-14,0.4572
2025-02-15,0.456
2025-02-16,0.456
2025-02-17,0.4599
2025-02-18,0.4641
2025-02-19,0.4717
2025-02-20,0.4777
2025-02-21,0.4727
2025-02-22,0.4778
2025-02-23,0.4778
2025-02-24,0.4872
2025-02-25,0.4953
2025-02-26,0.4965
2025-02-27,0.5106
2025-02-28,0.4903
2025-03-01,0.491
2025-03-02,0.491
2025-03-03,0.4982
2025-03-04,0.4902
2025-03-05,0.4741
2025-03-06,0.4657
2025-03-07,0.4614
2025-03-08,0.4599
